time,MB,MB_err,SMB,SMB_err,D,D_err,BMB,BMB_err
1993-08-28,-0.975816,0.115991,0.309225,0.027830,1.217823,0.111622,0.067218,0.014830
1993-08-29,-1.281230,0.112549,-0.004065,-0.000366,1.217841,0.111623,0.059324,0.014406
1993-08-30,-1.926351,0.126735,-0.646290,-0.058166,1.217859,0.111624,0.062201,0.014789
1993-08-31,-2.396222,0.150557,-1.109750,-0.099877,1.217877,0.111625,0.068595,0.015228
1993-09-01,-2.571279,0.161184,-1.280466,-0.115242,1.217896,0.111626,0.072917,0.015469
1993-09-02,-0.801035,0.121356,0.498231,0.044841,1.217914,0.111627,0.081352,0.015996
1993-09-03,0.503904,0.198146,1.810009,0.162901,1.217931,0.111628,0.088175,0.016252
1993-09-04,-2.392489,0.149606,-1.092726,-0.098345,1.217948,0.111629,0.081815,0.015781
1993-09-05,-0.830274,0.120290,0.466230,0.041961,1.217964,0.111630,0.078539,0.015737
1993-09-06,-0.422684,0.137222,0.869806,0.078283,1.217980,0.111632,0.074511,0.015498
1993-09-07,0.881404,0.224872,2.162873,0.194659,1.217994,0.111633,0.063475,0.014608
1993-09-08,1.352566,0.262007,2.628967,0.236607,1.218008,0.111634,0.058394,0.014243
1993-09-09,2.355249,0.345257,3.626762,0.326409,1.218020,0.111635,0.053493,0.014050
1993-09-10,0.424332,0.189432,1.693343,0.152401,1.218030,0.111636,0.050982,0.013989
1993-09-11,0.953682,0.229580,2.223557,0.200120,1.218039,0.111637,0.051835,0.014010
1993-09-12,0.299996,0.180517,1.568545,0.141169,1.218046,0.111638,0.050503,0.013948
1993-09-13,-0.350209,0.139710,0.920305,0.082827,1.218052,0.111639,0.052462,0.013973
1993-09-14,1.843200,0.302282,3.117333,0.280560,1.218055,0.111640,0.056078,0.014035
1993-09-15,0.717768,0.211786,1.993451,0.179411,1.218056,0.111642,0.057627,0.014186
1993-09-16,2.173819,0.330080,3.447775,0.310300,1.218056,0.111636,0.055900,0.014294
1993-09-17,0.579647,0.200727,1.847124,0.166241,1.218055,0.111629,0.049422,0.013936
1993-09-18,-0.770842,0.121011,0.495652,0.044609,1.218054,0.111623,0.048440,0.013928
1993-09-19,-1.566357,0.115679,-0.300036,-0.027003,1.218052,0.111617,0.048268,0.013928
1993-09-20,-1.171884,0.112798,0.094526,0.008507,1.218050,0.111611,0.048360,0.013928
1993-09-21,1.995042,0.314386,3.261985,0.293579,1.218047,0.111605,0.048897,0.013933
1993-09-22,4.315189,0.514786,5.581675,0.502351,1.218043,0.111599,0.048443,0.013928
1993-09-23,2.159939,0.328222,3.426164,0.308355,1.218039,0.111593,0.048186,0.013928
1993-09-24,2.179348,0.329847,3.445398,0.310086,1.218035,0.111587,0.048016,0.013927
1993-09-25,1.362253,0.261988,2.629202,0.236628,1.218029,0.111581,0.048920,0.013942
1993-09-26,0.673430,0.207649,1.939679,0.174571,1.218024,0.111575,0.048225,0.013928
1993-09-27,0.580051,0.200616,1.846099,0.166149,1.218018,0.111569,0.048031,0.013927
1993-09-28,-0.253944,0.144696,1.012078,0.091087,1.218011,0.111562,0.048010,0.013927
1993-09-29,0.307164,0.180791,1.573171,0.141585,1.218004,0.111556,0.048003,0.013927
1993-09-30,-0.269997,0.143780,0.996005,0.089640,1.217997,0.111550,0.048005,0.013927
1993-10-01,0.016848,0.161140,1.282842,0.115456,1.217989,0.111544,0.048005,0.013927
1993-10-02,0.937452,0.227950,2.203438,0.198309,1.217981,0.111538,0.048005,0.013927
1993-10-03,-0.671303,0.124490,0.594675,0.053521,1.217972,0.111532,0.048007,0.013927
1993-10-04,-0.696580,0.123528,0.569508,0.051256,1.217962,0.111526,0.048126,0.013927
1993-10-05,2.839882,0.386314,4.106726,0.369605,1.217952,0.111520,0.048892,0.013929
1993-10-06,3.155564,0.413796,4.424903,0.398241,1.217942,0.111514,0.051397,0.013979
1993-10-07,7.360050,0.784984,8.632166,0.776895,1.217932,0.111508,0.054184,0.014137
1993-10-08,0.778192,0.215628,2.044832,0.184035,1.217920,0.111502,0.048720,0.013935
1993-10-09,-1.010781,0.114685,0.255203,0.022968,1.217909,0.111495,0.048075,0.013927
1993-10-10,-1.265430,0.112356,0.000485,0.000044,1.217897,0.111489,0.048018,0.013927
1993-10-11,-1.093238,0.113419,0.172658,0.015539,1.217885,0.111483,0.048012,0.013927
1993-10-12,0.568593,0.199699,1.834468,0.165102,1.217872,0.111477,0.048003,0.013927
1993-10-13,-0.444346,0.134486,0.821517,0.073937,1.217858,0.111471,0.048004,0.013927
1993-10-14,-0.884192,0.117466,0.381661,0.034349,1.217845,0.111465,0.048008,0.013927
1993-10-15,1.043557,0.236256,2.309394,0.207845,1.217831,0.111459,0.048006,0.013927
1993-10-16,0.240637,0.176062,1.506453,0.135581,1.217816,0.111453,0.048000,0.013927
1993-10-17,0.016269,0.161023,1.282071,0.115386,1.217802,0.111447,0.048001,0.013927
1993-10-18,-0.503371,0.131610,0.762414,0.068617,1.217786,0.111441,0.047999,0.013927
1993-10-19,1.588327,0.280345,2.854100,0.256869,1.217771,0.111435,0.048002,0.013927
1993-10-20,4.823924,0.559458,6.089686,0.548072,1.217755,0.111428,0.048007,0.013927
1993-10-21,1.903561,0.306544,3.169305,0.285237,1.217739,0.111422,0.048005,0.013927
1993-10-22,3.774631,0.467322,5.040359,0.453632,1.217722,0.111416,0.048006,0.013927
1993-10-23,1.438269,0.268010,2.703985,0.243359,1.217705,0.111410,0.048011,0.013927
1993-10-24,2.163158,0.328385,3.428852,0.308597,1.217687,0.111404,0.048007,0.013927
1993-10-25,3.170306,0.414726,4.436017,0.399241,1.217670,0.111398,0.048041,0.013927
1993-10-26,0.598142,0.201845,1.863860,0.167747,1.217652,0.111392,0.048067,0.013927
1993-10-27,1.836564,0.300920,3.102213,0.279199,1.217633,0.111386,0.048015,0.013927
1993-10-28,4.710043,0.549401,5.975687,0.537812,1.217615,0.111380,0.048030,0.013927
1993-10-29,1.317191,0.258139,2.582888,0.232460,1.217596,0.111374,0.048101,0.013927
1993-10-30,4.495150,0.530476,5.760746,0.518467,1.217576,0.111368,0.048020,0.013927
1993-10-31,0.482088,0.193223,1.747654,0.157289,1.217556,0.111361,0.048010,0.013927
1993-11-01,0.671909,0.207362,1.937454,0.174371,1.217536,0.111355,0.048009,0.013927
1993-11-02,3.307889,0.426629,4.573407,0.411607,1.217516,0.111349,0.048001,0.013927
1993-11-03,3.034794,0.402965,4.300292,0.387026,1.217496,0.111343,0.048002,0.013927
1993-11-04,5.635930,0.631180,6.901411,0.621127,1.217475,0.111337,0.048006,0.013927
1993-11-05,3.547769,0.447485,4.813231,0.433191,1.217453,0.111331,0.048008,0.013927
1993-11-06,1.668360,0.286889,2.933799,0.264042,1.217432,0.111325,0.048006,0.013927
1993-11-07,0.584785,0.200784,1.850198,0.166518,1.217410,0.111319,0.048003,0.013927
1993-11-08,-0.248248,0.144792,1.017146,0.091543,1.217388,0.111313,0.048005,0.013927
1993-11-09,1.079713,0.239015,2.345080,0.211057,1.217366,0.111307,0.048001,0.013927
1993-11-10,1.992161,0.313901,3.257504,0.293175,1.217344,0.111301,0.048000,0.013927
1993-11-11,0.444257,0.190405,1.709577,0.153862,1.217321,0.111294,0.048000,0.013927
1993-11-12,-0.171402,0.149237,1.093895,0.098451,1.217298,0.111288,0.047999,0.013927
1993-11-13,-0.610042,0.126709,0.655229,0.058971,1.217275,0.111282,0.047997,0.013927
1993-11-14,-0.162648,0.149746,1.102599,0.099234,1.217251,0.111276,0.047996,0.013927
1993-11-15,-0.306593,0.141487,0.958630,0.086277,1.217227,0.111270,0.047996,0.013927
1993-11-16,0.558118,0.198751,1.823317,0.164099,1.217203,0.111264,0.047996,0.013927
1993-11-17,3.448318,0.438783,4.713493,0.424214,1.217179,0.111258,0.047996,0.013927
1993-11-18,0.348448,0.183469,1.613602,0.145224,1.217155,0.111252,0.047999,0.013927
1993-11-19,0.144094,0.169279,1.409223,0.126830,1.217130,0.111246,0.047999,0.013927
1993-11-20,4.303189,0.513533,5.568292,0.501146,1.217105,0.111240,0.047997,0.013927
1993-11-21,1.196511,0.248291,2.461590,0.221543,1.217080,0.111234,0.047998,0.013927
1993-11-22,5.528577,0.621618,6.793634,0.611427,1.217055,0.111227,0.048001,0.013927
1993-11-23,3.325416,0.428076,4.590449,0.413140,1.217030,0.111221,0.048003,0.013927
1993-11-24,2.691665,0.373323,3.956672,0.356101,1.217004,0.111215,0.048003,0.013927
1993-11-25,3.297113,0.425610,4.562091,0.410588,1.216978,0.111209,0.048000,0.013927
1993-11-26,7.890924,0.831615,9.155879,0.824029,1.216952,0.111203,0.048003,0.013927
1993-11-27,4.423827,0.524110,5.688761,0.511988,1.216926,0.111197,0.048008,0.013927
1993-11-28,1.378537,0.262980,2.643446,0.237910,1.216900,0.111191,0.048009,0.013927
1993-11-29,-0.379414,0.137502,0.885468,0.079692,1.216874,0.111185,0.048008,0.013927
1993-11-30,0.689809,0.208573,1.954667,0.175920,1.216847,0.111179,0.048011,0.013927
1993-12-01,-0.199510,0.147465,1.065317,0.095878,1.216820,0.111173,0.048007,0.013927
1993-12-02,-0.913533,0.116410,0.351263,0.031614,1.216793,0.111167,0.048002,0.013927
1993-12-03,-0.699490,0.123040,0.565278,0.050875,1.216766,0.111160,0.048002,0.013927
1993-12-04,0.524316,0.196151,1.789055,0.161015,1.216739,0.111154,0.047999,0.013927
1993-12-05,0.046624,0.162717,1.311336,0.118020,1.216712,0.111148,0.048000,0.013927
1993-12-06,-0.813774,0.119136,0.450911,0.040582,1.216685,0.111142,0.048001,0.013927
1993-12-07,-0.170665,0.149129,1.093992,0.098459,1.216657,0.111136,0.048000,0.013927
1993-12-08,-0.309998,0.141158,0.954631,0.085917,1.216629,0.111130,0.048000,0.013927
1993-12-09,-0.872773,0.117414,0.391825,0.035264,1.216602,0.111124,0.047996,0.013927
1993-12-10,-0.830498,0.118606,0.434071,0.039066,1.216574,0.111118,0.047996,0.013927
1993-12-11,-0.747031,0.121281,0.517511,0.046576,1.216546,0.111112,0.047996,0.013927
1993-12-12,0.545960,0.197709,1.810474,0.162943,1.216518,0.111106,0.047996,0.013927
1993-12-13,2.292099,0.339111,3.556586,0.320093,1.216490,0.111100,0.047997,0.013927
1993-12-14,-0.197889,0.147479,1.066570,0.095991,1.216462,0.111093,0.047997,0.013927
1993-12-15,-0.699654,0.122955,0.564776,0.050830,1.216434,0.111087,0.047997,0.013927
1993-12-16,-0.510379,0.130913,0.754024,0.067862,1.216405,0.111081,0.047998,0.013927
1993-12-17,-0.871707,0.117391,0.392671,0.035340,1.216377,0.111075,0.048001,0.013927
1993-12-18,-0.826343,0.118677,0.438007,0.039421,1.216349,0.111069,0.048001,0.013927
1993-12-19,-0.107869,0.152845,1.156449,0.104080,1.216320,0.111063,0.047998,0.013927
1993-12-20,-0.127479,0.151643,1.136809,0.102313,1.216292,0.111057,0.047997,0.013927
1993-12-21,-0.297856,0.141743,0.966404,0.086976,1.216263,0.111051,0.047997,0.013927
1993-12-22,-0.551577,0.128991,0.712654,0.064139,1.216234,0.111045,0.047997,0.013927
1993-12-23,1.034760,0.235232,2.298963,0.206907,1.216206,0.111039,0.047997,0.013927
1993-12-24,0.267684,0.177566,1.531858,0.137867,1.216177,0.111033,0.047997,0.013927
1993-12-25,0.202745,0.173061,1.466890,0.132020,1.216149,0.111026,0.047996,0.013927
1993-12-26,2.356277,0.344512,3.620393,0.325835,1.216120,0.111020,0.047996,0.013927
1993-12-27,2.597404,0.365100,3.861491,0.347534,1.216091,0.111014,0.047996,0.013927
1993-12-28,1.179352,0.246730,2.443410,0.219907,1.216063,0.111008,0.047996,0.013927
1993-12-29,2.273593,0.337469,3.537623,0.318386,1.216034,0.111002,0.047996,0.013927
1993-12-30,2.754678,0.378586,4.018680,0.361681,1.216005,0.110996,0.047997,0.013927
1993-12-31,-0.007238,0.159078,1.256738,0.113106,1.215977,0.110990,0.047999,0.013927
1994-01-01,-0.553868,0.128825,0.710106,0.063910,1.215948,0.110984,0.048026,0.013927
1994-01-02,-1.044183,0.113587,0.219745,0.019777,1.215919,0.110982,0.048008,0.013927
1994-01-03,-0.949608,0.115371,0.314289,0.028286,1.215891,0.110980,0.048006,0.013927
1994-01-04,-0.299557,0.141570,0.964309,0.086788,1.215862,0.110978,0.048004,0.013927
1994-01-05,-1.109434,0.112706,0.154400,0.013896,1.215834,0.110976,0.048000,0.013927
1994-01-06,-0.922542,0.115984,0.341261,0.030713,1.215805,0.110973,0.047999,0.013927
1994-01-07,-0.194893,0.147523,1.068881,0.096199,1.215776,0.110971,0.047998,0.013927
1994-01-08,-0.522047,0.130246,0.741699,0.066753,1.215747,0.110969,0.047998,0.013927
1994-01-09,-0.883992,0.116943,0.379725,0.034175,1.215719,0.110967,0.047999,0.013927
1994-01-10,-0.213850,0.146406,1.049838,0.094485,1.215690,0.110965,0.047999,0.013927
1994-01-11,-0.774570,0.120185,0.489088,0.044018,1.215661,0.110963,0.047997,0.013927
1994-01-12,-0.815070,0.118895,0.448558,0.040370,1.215631,0.110961,0.047997,0.013927
1994-01-13,-0.673124,0.123814,0.590475,0.053143,1.215602,0.110959,0.047996,0.013927
1994-01-14,-0.664125,0.124161,0.599444,0.053950,1.215573,0.110957,0.047996,0.013927
1994-01-15,0.271539,0.177742,1.535079,0.138157,1.215543,0.110955,0.047996,0.013927
1994-01-16,2.155413,0.327392,3.418924,0.307703,1.215514,0.110953,0.047997,0.013927
1994-01-17,2.122545,0.324610,3.386026,0.304742,1.215484,0.110951,0.047997,0.013927
1994-01-18,2.752999,0.378380,4.016449,0.361480,1.215454,0.110949,0.047996,0.013927
1994-01-19,0.683468,0.207858,1.946888,0.175220,1.215424,0.110946,0.047996,0.013927
1994-01-20,1.762436,0.294386,3.025826,0.272324,1.215394,0.110944,0.047996,0.013927
1994-01-21,0.580745,0.200120,1.844105,0.165969,1.215364,0.110942,0.047996,0.013927
1994-01-22,0.223537,0.174382,1.486867,0.133818,1.215333,0.110940,0.047997,0.013927
1994-01-23,-0.702601,0.122669,0.560702,0.050463,1.215302,0.110938,0.048000,0.013927
1994-01-24,-0.642881,0.124973,0.620391,0.055835,1.215271,0.110936,0.048002,0.013927
1994-01-25,-0.562841,0.128350,0.700399,0.063036,1.215240,0.110934,0.048000,0.013927
1994-01-26,-0.349029,0.138814,0.914179,0.082276,1.215208,0.110932,0.048000,0.013927
1994-01-27,-0.817151,0.118789,0.446027,0.040142,1.215177,0.110930,0.048000,0.013927
1994-01-28,-1.099610,0.112763,0.163535,0.014718,1.215145,0.110928,0.048001,0.013927
1994-01-29,-0.335940,0.139505,0.927174,0.083446,1.215113,0.110926,0.048001,0.013927
1994-01-30,1.370440,0.262059,2.633524,0.237017,1.215080,0.110924,0.048003,0.013927
1994-01-31,2.355310,0.344307,3.618360,0.325652,1.215047,0.110922,0.048003,0.013927
1994-02-01,3.499335,0.442950,4.762346,0.428611,1.215014,0.110919,0.047996,0.013927
1994-02-02,3.263004,0.422399,4.525981,0.407338,1.214981,0.110917,0.047996,0.013927
1994-02-03,1.833332,0.300250,3.096278,0.278665,1.214947,0.110915,0.047998,0.013927
1994-02-04,1.937006,0.308926,3.199920,0.287993,1.214913,0.110913,0.048001,0.013927
1994-02-05,2.178359,0.329267,3.441240,0.309712,1.214879,0.110911,0.048001,0.013927
1994-02-06,0.484140,0.192914,1.746990,0.157229,1.214845,0.110909,0.048005,0.013927
1994-02-07,0.566234,0.198978,1.829048,0.164614,1.214810,0.110907,0.048004,0.013927
1994-02-08,3.068476,0.405522,4.331255,0.389813,1.214774,0.110905,0.048004,0.013927
1994-02-09,2.767185,0.379526,4.029927,0.362693,1.214739,0.110903,0.048003,0.013927
1994-02-10,4.927394,0.568211,6.190100,0.557109,1.214703,0.110901,0.048004,0.013927
1994-02-11,4.205559,0.504673,5.468229,0.492141,1.214666,0.110899,0.048004,0.013927
1994-02-12,3.139544,0.411659,4.402178,0.396196,1.214630,0.110897,0.048004,0.013927
1994-02-13,0.159591,0.169926,1.422186,0.127997,1.214592,0.110895,0.048003,0.013927
1994-02-14,-0.380063,0.137111,0.882493,0.079424,1.214555,0.110892,0.048002,0.013927
1994-02-15,-0.632807,0.125310,0.629708,0.056674,1.214517,0.110890,0.047999,0.013927
1994-02-16,-0.934103,0.115601,0.328371,0.029553,1.214478,0.110888,0.047996,0.013927
1994-02-17,-1.093765,0.112784,0.168670,0.015180,1.214439,0.110886,0.047996,0.013927
1994-02-18,0.480530,0.192602,1.742925,0.156863,1.214400,0.110884,0.047996,0.013927
1994-02-19,2.371222,0.345590,3.633577,0.327022,1.214360,0.110882,0.047996,0.013927
1994-02-20,4.125976,0.497656,5.388291,0.484946,1.214320,0.110880,0.047996,0.013927
1994-02-21,0.581026,0.200024,1.843303,0.165897,1.214279,0.110878,0.047997,0.013927
1994-02-22,-0.091300,0.153601,1.170938,0.105384,1.214238,0.110876,0.048000,0.013927
1994-02-23,-0.212750,0.146314,1.049446,0.094450,1.214196,0.110874,0.048000,0.013927
1994-02-24,-0.558142,0.128457,0.704012,0.063361,1.214154,0.110872,0.048000,0.013927
1994-02-25,-0.788241,0.119603,0.473871,0.042648,1.214111,0.110870,0.048001,0.013927
1994-02-26,0.205543,0.173009,1.467611,0.132085,1.214068,0.110868,0.048001,0.013927
1994-02-27,-0.446307,0.133697,0.815714,0.073414,1.214024,0.110865,0.047996,0.013927
1994-02-28,2.053607,0.318636,3.315582,0.298402,1.213980,0.110863,0.047996,0.013927
1994-03-01,2.579534,0.363339,3.841468,0.345732,1.213935,0.110861,0.047999,0.013927
1994-03-02,1.203987,0.248467,2.465875,0.221929,1.213889,0.110859,0.047999,0.013927
1994-03-03,0.807297,0.217168,2.069137,0.186222,1.213843,0.110857,0.047996,0.013927
1994-03-04,0.754524,0.213105,2.016316,0.181468,1.213796,0.110855,0.047996,0.013927
1994-03-05,-0.092563,0.153476,1.169185,0.105227,1.213749,0.110853,0.047999,0.013927
1994-03-06,0.999256,0.232139,2.260954,0.203486,1.213701,0.110851,0.047997,0.013927
1994-03-07,-0.072316,0.154722,1.189332,0.107040,1.213653,0.110849,0.047996,0.013927
1994-03-08,-0.768338,0.120215,0.493261,0.044394,1.213604,0.110847,0.047996,0.013927
1994-03-09,-0.476692,0.132175,0.784858,0.070637,1.213554,0.110845,0.047996,0.013927
1994-03-10,0.612399,0.202295,1.873899,0.168651,1.213504,0.110843,0.047996,0.013927
1994-03-11,-0.595357,0.126781,0.666092,0.059948,1.213453,0.110841,0.047996,0.013927
1994-03-12,-0.083376,0.154012,1.178021,0.106022,1.213401,0.110839,0.047996,0.013927
1994-03-13,-0.778102,0.119876,0.483242,0.043492,1.213349,0.110836,0.047996,0.013927
1994-03-14,-0.575886,0.127607,0.685406,0.061687,1.213296,0.110834,0.047996,0.013927
1994-03-15,-0.921407,0.115815,0.339832,0.030585,1.213242,0.110832,0.047997,0.013927
1994-03-16,-1.051231,0.113289,0.209952,0.018896,1.213188,0.110830,0.047996,0.013927
1994-03-17,-0.999151,0.114161,0.261977,0.023578,1.213133,0.110828,0.047996,0.013927
1994-03-18,-0.209623,0.146394,1.051450,0.094630,1.213077,0.110826,0.047996,0.013927
1994-03-19,-0.578588,0.127468,0.682428,0.061419,1.213020,0.110824,0.047996,0.013927
1994-03-20,0.540642,0.196891,1.801601,0.162144,1.212963,0.110822,0.047996,0.013927
1994-03-21,-0.611880,0.126043,0.649021,0.058412,1.212905,0.110820,0.047996,0.013927
1994-03-22,0.127975,0.167624,1.388817,0.124994,1.212846,0.110818,0.047996,0.013927
1994-03-23,-0.201449,0.146846,1.059333,0.095340,1.212787,0.110816,0.047996,0.013927
1994-03-24,-0.217895,0.145884,1.042827,0.093854,1.212726,0.110814,0.047996,0.013927
1994-03-25,0.027726,0.160993,1.288387,0.115955,1.212665,0.110812,0.047996,0.013927
1994-03-26,-1.019362,0.113772,0.241237,0.021711,1.212603,0.110809,0.047996,0.013927
1994-03-27,-0.977741,0.114543,0.282795,0.025452,1.212541,0.110807,0.047996,0.013927
1994-03-28,-0.290701,0.141737,0.969772,0.087280,1.212477,0.110805,0.047996,0.013927
1994-03-29,-0.526255,0.129758,0.734153,0.066074,1.212413,0.110803,0.047996,0.013927
1994-03-30,-0.242903,0.144416,1.017440,0.091570,1.212348,0.110801,0.047996,0.013927
1994-03-31,0.051020,0.162476,1.311298,0.118017,1.212282,0.110799,0.047996,0.013927
1994-04-01,0.005757,0.159536,1.265968,0.113937,1.212215,0.110797,0.047997,0.013927
1994-04-02,1.714845,0.290102,2.974991,0.267749,1.212147,0.110795,0.047999,0.013927
1994-04-03,1.569210,0.278044,2.829287,0.254636,1.212078,0.110793,0.047999,0.013927
1994-04-04,0.033166,0.161289,1.293171,0.116385,1.212009,0.110791,0.047996,0.013927
1994-04-05,-0.410180,0.135340,0.849756,0.076478,1.211939,0.110789,0.047998,0.013927
1994-04-06,-0.023291,0.157650,1.236573,0.111292,1.211867,0.110787,0.047997,0.013927
1994-04-07,0.005900,0.159509,1.265692,0.113912,1.211795,0.110785,0.047997,0.013927
1994-04-08,-0.879433,0.116782,0.380285,0.034226,1.211722,0.110782,0.047996,0.013927
1994-04-09,0.592384,0.200622,1.852028,0.166683,1.211648,0.110780,0.047996,0.013927
1994-04-10,0.805654,0.216826,2.065223,0.185870,1.211573,0.110778,0.047996,0.013927
1994-04-11,-0.643695,0.124647,0.615798,0.055422,1.211497,0.110776,0.047996,0.013927
1994-04-12,-0.539514,0.129084,0.719902,0.064791,1.211420,0.110774,0.047996,0.013927
1994-04-13,4.454779,0.526250,5.714119,0.514271,1.211343,0.110772,0.047997,0.013927
1994-04-14,1.661448,0.285590,2.920710,0.262864,1.211264,0.110770,0.047997,0.013927
1994-04-15,0.994846,0.231553,2.254028,0.202863,1.211184,0.110768,0.047998,0.013927
1994-04-16,2.158510,0.327218,3.417611,0.307585,1.211103,0.110766,0.047997,0.013927
1994-04-17,-0.230585,0.145016,1.028435,0.092559,1.211021,0.110764,0.047998,0.013927
1994-04-18,-0.965311,0.114719,0.293626,0.026426,1.210939,0.110762,0.047999,0.013927
1994-04-19,1.557260,0.276947,2.816130,0.253452,1.210855,0.110760,0.048015,0.013927
1994-04-20,2.530082,0.358804,3.788864,0.340998,1.210770,0.110758,0.048011,0.013927
1994-04-21,1.234875,0.250651,2.493577,0.224422,1.210684,0.110755,0.048018,0.013927
1994-04-22,1.009766,0.232682,2.268429,0.204159,1.210597,0.110753,0.048066,0.013927
1994-04-23,-0.483888,0.131607,0.774649,0.069718,1.210509,0.110751,0.048028,0.013927
1994-04-24,-0.283565,0.141977,0.974871,0.087738,1.210420,0.110749,0.048016,0.013927
1994-04-25,-0.238508,0.144511,1.019837,0.091785,1.210330,0.110747,0.048015,0.013927
1994-04-26,-0.503381,0.130667,0.754862,0.067938,1.210239,0.110745,0.048004,0.013927
1994-04-27,-0.597615,0.126460,0.660531,0.059448,1.210146,0.110743,0.048000,0.013927
1994-04-28,-0.004316,0.158712,1.253740,0.112837,1.210053,0.110741,0.048003,0.013927
1994-04-29,-0.566982,0.127768,0.691004,0.062190,1.209958,0.110739,0.048028,0.013927
1994-04-30,0.414684,0.187393,1.672563,0.150531,1.209862,0.110737,0.048016,0.013927
1994-05-01,1.824775,0.299048,3.082682,0.277441,1.209766,0.110735,0.048142,0.013927
1994-05-02,0.504567,0.193944,1.762391,0.158615,1.209668,0.110733,0.048156,0.013927
1994-05-03,-0.205732,0.146347,1.051885,0.094670,1.209568,0.110731,0.048048,0.013927
1994-05-04,0.847355,0.219868,2.104876,0.189439,1.209468,0.110728,0.048054,0.013927
1994-05-05,0.651099,0.204838,1.908529,0.171768,1.209367,0.110726,0.048064,0.013927
1994-05-06,-0.171955,0.148309,1.085355,0.097682,1.209264,0.110724,0.048046,0.013927
1994-05-07,-0.216845,0.145672,1.040355,0.093632,1.209160,0.110722,0.048040,0.013927
1994-05-08,-0.067341,0.154658,1.189772,0.107080,1.209055,0.110720,0.048059,0.013927
1994-05-09,-0.580402,0.127125,0.676619,0.060896,1.208949,0.110718,0.048072,0.013927
1994-05-10,-1.243386,0.111595,0.013558,0.001220,1.208841,0.110716,0.048103,0.013927
1994-05-11,-1.447604,0.112899,-0.190707,-0.017164,1.208732,0.110714,0.048164,0.013927
1994-05-12,-1.295549,0.111639,-0.038604,-0.003474,1.208622,0.110712,0.048323,0.013927
1994-05-13,-1.343535,0.111853,-0.086360,-0.007772,1.208511,0.110710,0.048665,0.013928
1994-05-14,-0.539880,0.128926,0.717643,0.064588,1.208399,0.110708,0.049125,0.013930
1994-05-15,0.849829,0.220091,2.107899,0.189711,1.208285,0.110706,0.049785,0.013934
1994-05-16,-0.005919,0.158590,1.252441,0.112720,1.208146,0.110684,0.050215,0.013938
1994-05-17,1.889538,0.304497,3.148154,0.283334,1.207961,0.110662,0.050654,0.013942
1994-05-18,-0.061952,0.154964,1.195597,0.107604,1.207733,0.110640,0.049815,0.013934
1994-05-19,-0.220640,0.145335,1.035889,0.093230,1.207466,0.110618,0.049063,0.013930
1994-05-20,0.306809,0.179439,1.562395,0.140616,1.207164,0.110597,0.048423,0.013928
1994-05-21,0.654595,0.204869,1.910035,0.171903,1.206828,0.110575,0.048612,0.013928
1994-05-22,0.360490,0.183251,1.616468,0.145482,1.206464,0.110553,0.049514,0.013931
1994-05-23,-1.003553,0.113692,0.252098,0.022689,1.206074,0.110531,0.049578,0.013931
1994-05-24,-0.981428,0.114072,0.273565,0.024621,1.205662,0.110509,0.049331,0.013930
1994-05-25,-0.873971,0.116513,0.380683,0.034261,1.205231,0.110487,0.049423,0.013931
1994-05-26,-1.008508,0.113533,0.246615,0.022195,1.204785,0.110466,0.050337,0.013941
1994-05-27,-0.797442,0.118742,0.458989,0.041309,1.204327,0.110444,0.052104,0.013980
1994-05-28,1.619587,0.282228,2.881463,0.259332,1.203861,0.110422,0.058016,0.014367
1994-05-29,2.387082,0.346651,3.647735,0.328296,1.203390,0.110400,0.057263,0.014150
1994-05-30,2.602942,0.364592,3.857789,0.347201,1.202918,0.110378,0.051929,0.013978
1994-05-31,-0.398507,0.135270,0.855222,0.076970,1.202447,0.110356,0.051282,0.013970
1994-06-01,-1.015059,0.113254,0.237813,0.021403,1.201982,0.110335,0.050889,0.013950
1994-06-02,-0.699610,0.121769,0.551631,0.049647,1.201526,0.110313,0.049715,0.013932
1994-06-03,-1.370249,0.111686,-0.119420,-0.010748,1.201082,0.110291,0.049747,0.013932
1994-06-04,-1.358062,0.111567,-0.107648,-0.009688,1.200653,0.110269,0.049761,0.013933
1994-06-05,-0.761252,0.119510,0.488653,0.043979,1.200244,0.110247,0.049660,0.013934
1994-06-06,-0.943112,0.114480,0.306674,0.027601,1.199858,0.110226,0.049929,0.013935
1994-06-07,-1.099891,0.111891,0.149309,0.013438,1.199498,0.110204,0.049703,0.013931
1994-06-08,-1.367299,0.111566,-0.117933,-0.010614,1.199167,0.110182,0.050199,0.013934
1994-06-09,-0.428283,0.133377,0.821011,0.073891,1.198869,0.110160,0.050425,0.013935
1994-06-10,0.730966,0.209974,1.980291,0.178226,1.198607,0.110138,0.050718,0.013937
1994-06-11,-0.392357,0.135155,0.856851,0.077117,1.198386,0.110116,0.050823,0.013943
1994-06-12,0.170266,0.169141,1.418293,0.127646,1.198207,0.110095,0.049819,0.013935
1994-06-13,-0.040554,0.155365,1.208363,0.108753,1.198076,0.110073,0.050841,0.013972
1994-06-14,-0.660867,0.123348,0.597745,0.053797,1.197994,0.110051,0.060618,0.014467
1994-06-15,0.355138,0.183279,1.620238,0.145821,1.197966,0.110029,0.067134,0.014859
1994-06-16,-0.352337,0.137605,0.902545,0.081229,1.198119,0.110164,0.056763,0.014170
